player_id,name,matches_played,win_rate,hard_win_rate,clay_win_rate,grass_win_rate,grand_slam_win_rate,masters_win_rate,first_serve_pct,first_serve_won_pct,second_serve_won_pct,ace_rate,double_fault_rate,break_points_per_game,break_point_save_pct
208367,Dimitri Badra,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7246376811594203,0.72,0.5789473684210527,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.5
208414,Sylvestre Monnou,1,1.0,1.0,0.0,0.0,0.0,0.0,0.45714285714285713,0.875,0.4473684210526316,0.5,0.5,0.5,0.8
208476,Kyle Johnson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
208485,Kiranpal Pannu,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.6245059288537549,0.6930379746835443,0.4105263157894737,0.3835616438356164,0.3561643835616438,0.7534246575342466,0.5818181818181818
208502,Dominic Stricker,49,0.4897959183673469,0.5161290322580645,0.4,0.5,0.4444444444444444,0.0,0.5862512873326468,0.7685551163812033,0.5432482887367766,0.6885758998435054,0.22535211267605634,0.43661971830985913,0.5913978494623656
208518,Hazem Naw,2,0.5,0.5,0.0,0.0,0.0,0.0,0.6040268456375839,0.7111111111111111,0.5084745762711864,0.45454545454545453,0.22727272727272727,0.5454545454545454,0.5833333333333334
208597,Chak Lam Coleman Wong,1,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.6956521739130435,0.47058823529411764,0.5454545454545454,0.36363636363636365,0.7272727272727273,0.625
208653,Isaac Becroft,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
208659,Giovanni Mpetshi Perricard,34,0.5588235294117647,0.5263157894736842,0.7142857142857143,0.5,0.42857142857142855,0.25,0.671353251318102,0.7910994764397906,0.5935828877005348,0.9333333333333333,0.3125,0.37083333333333335,0.6797752808988764
208819,Max Hans Rehberg,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6514657980456026,0.645,0.38317757009345793,0.04081632653061224,0.3469387755102041,0.6530612244897959,0.4375
